0.0855	775	81200	1080	1080	77300	3860	1250	1300	0	4.61e+05	2.0118
0.0856	776	81200	1080	1080	77300	3860	1250	1300	0	4.61e+05	2.0116
0.0857	776	81200	1080	1080	77300	3860	1250	1300	0	4.61e+05	2.0114
0.0858	776	81200	1080	1080	77400	3860	1250	1300	0	4.61e+05	2.0111
0.0859	776	81200	1080	1080	77400	3860	1250	1300	0	4.61e+05	2.0109
0.086	776	81200	1080	1080	77400	3860	1250	1300	0	4.61e+05	2.0107
0.0861	776	81300	1080	1080	77400	3860	1250	1300	0	4.61e+05	2.0105
0.0862	776	81300	1080	1080	77400	3860	1250	1300	0	4.61e+05	2.0103
0.0863	776	81300	1080	1080	77400	3860	1250	1300	0	4.61e+05	2.0101
0.0864	776	81300	1080	1080	77500	3860	1250	1300	0	4.61e+05	2.0099
0.0865	777	81300	1080	1080	77500	3860	1250	1300	0	4.61e+05	2.0097
0.0866	777	81300	1080	1080	77500	3860	1250	1300	0	4.61e+05	2.0095
0.0867	777	81400	1080	1080	77500	3860	1250	1300	0	4.61e+05	2.0093
0.0868	777	81400	1080	1080	77500	3860	1250	1300	0	4.61e+05	2.0091
0.0869	777	81400	1080	1080	77500	3860	1250	1300	0	4.61e+05	2.0089
0.087	777	81400	1080	1080	77500	3860	1250	1300	0	4.61e+05	2.0087
0.0871	777	81400	1080	1080	77600	3860	1250	1300	0	4.61e+05	2.0084
0.0872	777	81400	1080	1080	77600	3860	1250	1300	0	4.61e+05	2.0082
0.0873	777	81500	1080	1080	77600	3860	1250	1300	0	4.61e+05	2.008
0.0874	778	81500	1080	1080	77600	3860	1250	1300	0	4.61e+05	2.0078
0.0875	778	81500	1080	1080	77600	3860	1250	1300	0	4.61e+05	2.0076
0.0876	778	81500	1080	1080	77600	3860	1250	1300	0	4.61e+05	2.0074
0.0877	778	81500	1080	1080	77600	3870	1250	1300	0	4.61e+05	2.0072
0.0878	778	81500	1080	1080	77700	3870	1250	1300	0	4.61e+05	2.007
0.0879	778	81500	1080	1080	77700	3870	1250	1300	0	4.61e+05	2.0068
0.088	778	81600	1080	1080	77700	3870	1250	1300	0	4.61e+05	2.0066
0.0881	778	81600	1080	1080	77700	3870	1250	1300	0	4.61e+05	2.0064
0.0882	778	81600	1080	1080	77700	3870	1250	1300	0	4.61e+05	2.0062
